file_id,mz,i_magnitude,m,m_cal,ppm,nm,mf,dbe,c,h,n,o,p,s,oc,hc,nc,sc,kmd,s_n,dbe_o,n_occurrence,n_assignments_orig,bp,rel_int,sum_int,rel_sum_int,ai,ai_category,ai_mod,form,name,ai_mod_category
106-107-108,217.1194,6675019,218.1266763,218.12665706728,0.0882,218,C9H18N2O4,2,9,18,2,4,0,0,0.444,2.0,0.2222,0.0,0.1169,8.5,-2,9,1,3610764544,0.184864421887931,55979245149,0.0119240961221129,-1.3333333333333333,other,-0.4,CHNO,ATL-10,other
106-107-108,253.09286,26848768,254.1001363,254.1001675367,-0.1229,254,C9H18O8,1,9,18,0,8,0,0,0.889,2.0,0.0,0.0,0.1836,40.4,-7,18,1,3610764544,0.743575707383483,55979245149,0.0479620043616819,-7.0,other,-0.14285714285714285,CHO,ATL-10,other
106-107-108,206.99352,6494641,208.0007963,208.00078784634,0.0406,208,C9H4O6,8,9,4,0,6,0,0,0.667,0.444,0.0,0.0,0.2315,8.2,2,18,1,3610764544,0.179868859374731,55979245149,0.0116018731276444,0.6666666666666666,aromatic,0.8571428571428571,CHO,ATL-10,condensed
106-107-108,209.00913,14876977,210.0164063,210.0164379108,-0.1505,210,C9H6O6,7,9,6,0,6,0,0,0.667,0.667,0.0,0.0,0.2181,22.1,1,19,1,3610764544,0.412017366923607,55979245149,0.0265758799719466,0.3333333333333333,other,0.7142857142857143,CHO,ATL-10,condensed
106-107-108,225.00406,8254458,226.0113363,226.01135253037,-0.0718,226,C9H6O7,7,9,6,0,7,0,0,0.778,0.667,0.0,0.0,0.241,11.1,0,17,1,3610764544,0.228606930732064,55979245149,0.0147455686085604,0.0,other,0.7142857142857143,CHO,ATL-10,condensed
106-107-108,208.02513,9211640,209.0324063,209.03242232789,-0.0767,209,C9H7NO5,7,9,7,1,5,0,0,0.556,0.778,0.1111,0.0,0.201,12.7,2,16,1,3610764544,0.255116053338536,55979245149,0.0164554559024177,0.3333333333333333,other,0.6666666666666666,CHNO,ATL-10,aromatic
106-107-108,224.02004,7024212,225.0273163,225.02733694746,-0.0918,225,C9H7NO6,7,9,7,1,6,0,0,0.667,0.778,0.1111,0.0,0.224,9.1,1,9,1,3610764544,0.194535310026574,55979245149,0.0125478862412375,0.0,other,0.6666666666666666,CHNO,ATL-10,aromatic
106-107-108,240.01497,6442712,241.0222463,241.02225156703,-0.0219,241,C9H7NO7,7,9,7,1,7,0,0,0.778,0.778,0.1111,0.0,0.2469,8.0,0,3,1,3610764544,0.178430687503727,55979245149,0.0115091083898174,-1.0,other,0.6666666666666666,CHNO,ATL-10,aromatic
106-107-108,223.03602,6141167,224.0432963,224.04332136455,-0.1119,224,C9H8N2O5,7,9,8,2,5,0,0,0.556,0.889,0.2222,0.0,0.2069,7.6,2,8,1,3610764544,0.17007940908816,55979245149,0.0109704355313367,0.0,other,0.6,CHNO,ATL-10,aromatic
106-107-108,211.02479,16538907,212.0320663,212.03208797526,-0.1022,212,C9H8O6,6,9,8,0,6,0,0,0.667,0.889,0.0,0.0,0.2047,24.8,0,20,1,3610764544,0.458044461178801,55979245149,0.0295447124304345,0.0,other,0.5714285714285714,CHO,ATL-10,aromatic
106-107-108,227.0197,9731509,228.0269763,228.02700259483,-0.1153,228,C9H8O7,6,9,8,0,7,0,0,0.778,0.889,0.0,0.0,0.2276,13.6,-1,18,1,3610764544,0.269513807433687,55979245149,0.0173841375925982,-0.5,other,0.5714285714285714,CHO,ATL-10,aromatic
106-107-108,210.04079,10081084,211.0480663,211.04807239235,-0.0289,211,C9H9NO5,6,9,9,1,5,0,0,0.556,1.0,0.1111,0.0,0.1876,14.2,1,20,1,3610764544,0.279195275049206,55979245149,0.018008610107491,0.0,other,0.5,CHNO,ATL-10,aromatic
106-107-108,226.03568,10508697,227.0429563,227.04298701192,-0.1353,227,C9H9NO6,6,9,9,1,6,0,0,0.667,1.0,0.1111,0.0,0.2106,14.9,0,19,1,3610764544,0.291038002393767,55979245149,0.0187724878605079,-0.5,other,0.5,CHNO,ATL-10,aromatic
109-110-111,237.05168,11772110,238.0589563,238.05897142901,-0.0636,238,C10H10N2O5,7,10,10,2,5,0,0,0.5,1.0,0.2,0.0,0.2069,16.6,2,12,1,9831207936,0.119742254223846,96336359113,0.0122197995734836,0.0,other,0.5,CHNO,ATL-100,aromatic
109-110-111,209.04553,30084734,210.0528063,210.05282342015,-0.0815,210,C10H10O5,6,10,10,0,5,0,0,0.5,1.0,0.0,0.0,0.1817,47.1,1,20,1,9831207936,0.306012589661902,96336359113,0.0312288467998997,0.2,other,0.5,CHO,ATL-100,aromatic
109-110-111,225.04045,27023010,226.0477263,226.04773803972,-0.0519,226,C10H10O6,6,10,10,0,6,0,0,0.6,1.0,0.0,0.0,0.2047,42.0,0,20,1,9831207936,0.274869682097221,96336359113,0.0280506864166443,0.0,other,0.5,CHO,ATL-100,aromatic
109-110-111,241.03537,19626514,242.0426463,242.04265265929,-0.0263,242,C10H10O7,6,10,10,0,7,0,0,0.7,1.0,0.0,0.0,0.2276,29.2,-1,20,1,9831207936,0.19963481728559,96336359113,0.0203729040423654,-0.3333333333333333,other,0.5,CHO,ATL-100,aromatic
109-110-111,208.06152,13603260,209.0687963,209.06880783724,-0.0552,209,C10H11NO4,6,10,11,1,4,0,0,0.4,1.1,0.1,0.0,0.1647,19.9,2,20,1,9831207936,0.138368144469689,96336359113,0.0141205876215892,0.2,other,0.42857142857142855,CHNO,ATL-100,other
109-110-111,224.05644,17684522,225.0637163,225.06372245681,-0.0274,225,C10H11NO5,6,10,11,1,5,0,0,0.5,1.1,0.1,0.0,0.1876,26.6,1,20,1,9831207936,0.179881476570571,96336359113,0.018357058708495,0.0,other,0.42857142857142855,CHNO,ATL-100,other
109-110-111,240.05134,16013038,241.0586163,241.05863707638,-0.0862,241,C10H11NO6,6,10,11,1,6,0,0,0.6,1.1,0.1,0.0,0.2106,23.4,0,20,1,9831207936,0.162879659389192,96336359113,0.0166220087072391,-0.3333333333333333,other,0.42857142857142855,CHNO,ATL-100,other
109-110-111,239.06734,11336202,240.0746163,240.07462149347,-0.0216,240,C10H12N2O5,6,10,12,2,5,0,0,0.5,1.2,0.2,0.0,0.1935,15.9,1,20,1,9831207936,0.115308333154963,96336359113,0.0117673141318357,-0.3333333333333333,other,0.3333333333333333,CHNO,ATL-100,other
109-110-111,211.06118,43533232,212.0684563,212.06847348461,-0.081,212,C10H12O5,5,10,12,0,5,0,0,0.5,1.2,0.0,0.0,0.1683,69.2,0,20,1,9831207936,0.442806543035161,96336359113,0.0451887868721888,0.0,other,0.375,CHO,ATL-100,other
109-110-111,227.0561,36663028,228.0633763,228.06338810418,-0.0518,228,C10H12O6,5,10,12,0,6,0,0,0.6,1.2,0.0,0.0,0.1913,57.9,-1,20,1,9831207936,0.372924957326424,96336359113,0.0380573112141338,-0.25,other,0.375,CHO,ATL-100,other
109-110-111,243.05102,25432416,244.0582963,244.05830272375,-0.0263,244,C10H12O7,5,10,12,0,7,0,0,0.7,1.2,0.0,0.0,0.2142,38.4,-2,20,1,9831207936,0.258690652924463,96336359113,0.0263996026361848,-0.6666666666666666,other,0.375,CHO,ATL-100,other
109-110-111,210.07717,18401750,211.0844463,211.0844579017,-0.055,211,C10H13NO4,5,10,13,1,4,0,0,0.4,1.3,0.1,0.0,0.1513,27.8,1,20,1,9831207936,0.187176897485977,96336359113,0.019101562659655,0.0,other,0.2857142857142857,CHNO,ATL-100,other
109-110-111,226.0721,14479470,227.0793763,227.07937252127,0.0166,227,C10H13NO5,5,10,13,1,5,0,0,0.5,1.3,0.1,0.0,0.1742,21.3,0,20,1,9831207936,0.14728068101356,96336359113,0.015030119607298,-0.25,other,0.2857142857142857,CHNO,ATL-100,other
109-110-111,242.06699,13245887,243.0742663,243.07428714084,-0.0857,243,C10H13NO6,5,10,13,1,6,0,0,0.6,1.3,0.1,0.0,0.1972,18.9,-1,19,1,9831207936,0.134733057079345,96336359113,0.0137496238408418,-0.6666666666666666,other,0.2857142857142857,CHNO,ATL-100,other
109-110-111,241.08299,17329242,242.0902663,242.09027155793,-0.0217,242,C10H14N2O5,5,10,14,2,5,0,0,0.5,1.4,0.2,0.0,0.1801,25.5,0,20,1,9831207936,0.176267678527515,96336359113,0.0179882675238673,-0.6666666666666666,other,0.16666666666666666,CHNO,ATL-100,other
109-110-111,213.07684,70629496,214.0841163,214.08412354907,-0.0339,214,C10H14O5,4,10,14,0,5,0,0,0.5,1.4,0.0,0.0,0.1549,113.9,-1,20,1,9831207936,0.718421342115736,96336359113,0.0733155131149948,-0.2,other,0.25,CHO,ATL-100,other
109-110-111,229.07176,40154112,230.0790363,230.07903816864,-0.0081,230,C10H14O6,4,10,14,0,6,0,0,0.6,1.4,0.0,0.0,0.1779,63.5,-2,20,1,9831207936,0.408435181733501,96336359113,0.041681160020694,-0.5,other,0.25,CHO,ATL-100,other
109-110-111,245.06668,18731940,246.0739563,246.07395278821,0.0143,246,C10H14O7,4,10,14,0,7,0,0,0.7,1.4,0.0,0.0,0.2008,27.7,-3,20,1,9831207936,0.190535487825532,96336359113,0.0194443096796174,-1.0,other,0.25,CHO,ATL-100,other
109-110-111,227.10373,13231047,228.1110063,228.11100700282,-0.0031,228,C10H16N2O4,4,10,16,2,4,0,0,0.4,1.6,0.2,0.0,0.1437,19.3,0,18,1,9831207936,0.134582109198916,96336359113,0.013734219480394,-0.5,other,0.0,CHNO,ATL-100,other
109-110-111,215.09248,79588768,216.0997563,216.09977361353,-0.0801,216,C10H16O5,3,10,16,0,5,0,0,0.5,1.6,0.0,0.0,0.1415,128.6,-2,20,1,9831207936,0.809552280026152,96336359113,0.0826155033601015,-0.4,other,0.125,CHO,ATL-100,other
109-110-111,231.0874,31728230,232.0946763,232.0946882331,-0.0514,232,C10H16O6,3,10,16,0,6,0,0,0.6,1.6,0.0,0.0,0.1645,49.5,-3,20,1,9831207936,0.322729721581997,96336359113,0.0329348444264783,-0.75,other,0.125,CHO,ATL-100,other
109-110-111,247.08232,11966158,248.0895963,248.08960285267,-0.0264,248,C10H16O7,3,10,16,0,7,0,0,0.7,1.6,0.0,0.0,0.1874,16.7,-4,18,1,9831207936,0.121716050335811,96336359113,0.0124212271567831,-1.3333333333333333,other,0.125,CHO,ATL-100,other
109-110-111,230.10339,17793432,231.1106663,231.11067265019,-0.0275,231,C10H17NO5,3,10,17,1,5,0,0,0.5,1.7,0.1,0.0,0.1474,26.7,-2,19,1,9831207936,0.180989275334558,96336359113,0.0184701105209185,-0.75,other,0.0,CHNO,ATL-100,other
109-110-111,217.10814,49858844,218.1154163,218.11542367799,-0.0338,218,C10H18O5,2,10,18,0,5,0,0,0.5,1.8,0.0,0.0,0.1281,79.6,-3,20,1,9831207936,0.507148707712981,96336359113,0.05175495987088,-0.6,other,0.0,CHO,ATL-100,other
109-110-111,233.10306,26375194,234.1103363,234.11033829756,-0.0085,234,C10H18O6,2,10,18,0,6,0,0,0.6,1.8,0.0,0.0,0.1511,40.6,-4,20,1,9831207936,0.268280298531975,96336359113,0.0273782341816163,-1.0,other,0.0,CHO,ATL-100,other
109-110-111,203.12888,12561154,204.1361563,204.13615912288,-0.0138,204,C10H20O4,1,10,20,0,4,0,0,0.4,2.0,0.0,0.0,0.0918,18.2,-3,14,1,9831207936,0.127768165232305,96336359113,0.0130388506641258,-0.5,other,-0.125,CHO,ATL-100,other
109-110-111,205.01425,15753213,206.0215263,206.02152329123,0.0146,206,C10H6O5,8,10,6,0,5,0,0,0.5,0.6,0.0,0.0,0.2085,23.4,3,20,1,9831207936,0.16023680002042,96336359113,0.0163523026456936,0.6,aromatic,0.75,CHO,ATL-100,condensed
109-110-111,221.00914,24458972,222.0164163,222.0164379108,-0.0973,222,C10H6O6,8,10,6,0,6,0,0,0.6,0.6,0.0,0.0,0.2315,37.8,2,20,1,9831207936,0.248789082269697,96336359113,0.0253891388725935,0.5,aromatic,0.75,CHO,ATL-100,condensed
109-110-111,237.00406,12243860,238.0113363,238.01135253037,-0.0682,238,C10H6O7,8,10,6,0,7,0,0,0.7,0.6,0.0,0.0,0.2544,17.4,1,20,1,9831207936,0.124540749007712,96336359113,0.0127094900749137,0.3333333333333333,other,0.75,CHO,ATL-100,condensed
109-110-111,252.999,12143880,254.0062763,254.00626714994,0.036,254,C10H6O8,8,10,6,0,8,0,0,0.8,0.6,0.0,0.0,0.2773,16.8,0,18,1,9831207936,0.123523783435924,96336359113,0.0126057078675306,0.0,other,0.75,CHO,ATL-100,condensed
109-110-111,207.02989,23770322,208.0371663,208.03717335569,-0.0339,208,C10H8O5,7,10,8,0,5,0,0,0.5,0.8,0.0,0.0,0.1951,36.7,2,20,1,9831207936,0.241784347912708,96336359113,0.0246742997336219,0.4,other,0.625,CHO,ATL-100,aromatic
109-110-111,223.02481,26609384,224.0320863,224.03208797526,-0.0075,224,C10H8O6,7,10,8,0,6,0,0,0.6,0.8,0.0,0.0,0.2181,41.3,1,20,1,9831207936,0.270662406626164,96336359113,0.027621330352321,0.25,other,0.625,CHO,ATL-100,aromatic
109-110-111,239.01972,18150090,240.0269963,240.02700259483,-0.0262,240,C10H8O7,7,10,8,0,7,0,0,0.7,0.8,0.0,0.0,0.241,26.9,0,20,1,9831207936,0.184617089966512,96336359113,0.0188403321104448,0.0,other,0.625,CHO,ATL-100,aromatic
109-110-111,222.04079,14186249,223.0480663,223.04807239235,-0.0273,223,C10H9NO5,7,10,9,1,5,0,0,0.5,0.9,0.1,0.0,0.201,20.9,2,20,1,9831207936,0.144298127883682,96336359113,0.014725747506567,0.25,other,0.5714285714285714,CHNO,ATL-100,aromatic
109-110-111,249.05167,11930742,250.0589463,250.05897142901,-0.1005,250,C11H10N2O5,8,11,10,2,5,0,0,0.455,0.909,0.1818,0.0,0.2203,16.6,3,18,1,9831207936,0.121355809760792,96336359113,0.0123844642976444,0.25,other,0.5714285714285714,CHNO,ATL-100,aromatic
109-110-111,205.05062,22194866,206.0578963,206.05790880058,-0.0607,206,C11H10O4,7,11,10,0,4,0,0,0.364,0.909,0.0,0.0,0.1722,34.1,3,20,1,9831207936,0.225759297784015,96336359113,0.0230389296464547,0.42857142857142855,other,0.5555555555555556,CHO,ATL-100,aromatic
109-110-111,221.04554,32470172,222.0528163,222.05282342015,-0.0321,222,C11H10O5,7,11,10,0,5,0,0,0.455,0.909,0.0,0.0,0.1951,51.0,2,20,1,9831207936,0.330276525645444,96336359113,0.0337050022431441,0.3333333333333333,other,0.5555555555555556,CHO,ATL-100,aromatic
109-110-111,237.04046,34316992,238.0477363,238.04773803972,-0.0073,238,C11H10O6,7,11,10,0,6,0,0,0.545,0.909,0.0,0.0,0.2181,53.2,1,20,1,9831207936,0.349061806274463,96336359113,0.0356220562163317,0.2,other,0.5555555555555556,CHO,ATL-100,aromatic
109-110-111,253.03533,19407958,254.0426063,254.04265265929,-0.1825,254,C11H10O7,7,11,10,0,7,0,0,0.636,0.909,0.0,0.0,0.2411,28.3,0,20,2,9831207936,0.197411733393735,96336359113,0.0201460364276742,0.0,other,0.5555555555555556,CHO,ATL-100,aromatic
109-110-111,269.0303,17383942,270.0375763,270.03756727886,0.0334,270,C11H10O8,7,11,10,0,8,0,0,0.727,0.909,0.0,0.0,0.264,24.5,-1,20,1,9831207936,0.176824069973572,96336359113,0.0180450477473506,-0.3333333333333333,other,0.5555555555555556,CHO,ATL-100,aromatic
109-110-111,220.06151,15233633,221.0687863,221.06880783724,-0.0974,221,C11H11NO4,7,11,11,1,4,0,0,0.364,1.0,0.0909,0.0,0.1781,22.6,3,20,1,9831207936,0.154951793301181,96336359113,0.0158129631846802,0.3333333333333333,other,0.5,CHNO,ATL-100,aromatic
109-110-111,236.05644,19099178,237.0637163,237.06372245681,-0.026,237,C11H11NO5,7,11,11,1,5,0,0,0.455,1.0,0.0909,0.0,0.201,28.6,2,20,1,9831207936,0.194270918938277,96336359113,0.0198255136231557,0.2,other,0.5,CHNO,ATL-100,aromatic
109-110-111,252.05137,17501748,253.0586463,253.05863707638,0.0364,253,C11H11NO6,7,11,11,1,6,0,0,0.545,1.0,0.0909,0.0,0.2239,25.4,1,20,1,9831207936,0.178022356092296,96336359113,0.0181673338718053,0.0,other,0.5,CHNO,ATL-100,aromatic
109-110-111,235.07241,15424476,236.0796863,236.0797068739,-0.0871,236,C11H12N2O4,7,11,12,2,4,0,0,0.364,1.091,0.1818,0.0,0.1839,22.6,3,20,1,9831207936,0.156892989146517,96336359113,0.016011063882856,0.2,other,0.42857142857142855,CHNO,ATL-100,other
109-110-111,251.06733,12923964,252.0746063,252.07462149347,-0.0603,252,C11H12N2O5,7,11,12,2,5,0,0,0.455,1.091,0.1818,0.0,0.2069,18.1,2,19,1,9831207936,0.131458556101483,96336359113,0.0134154582122421,0.0,other,0.42857142857142855,CHNO,ATL-100,other
109-110-111,207.06627,32191972,208.0735463,208.07355886504,-0.0604,208,C11H12O4,6,11,12,0,4,0,0,0.364,1.091,0.0,0.0,0.1588,50.5,2,20,1,9831207936,0.327446761471896,96336359113,0.0334162223862329,0.2857142857142857,other,0.4444444444444444,CHO,ATL-100,other
109-110-111,223.06118,44887916,224.0684563,224.06847348461,-0.0767,224,C11H12O5,6,11,12,0,5,0,0,0.455,1.091,0.0,0.0,0.1817,71.4,1,20,1,9831207936,0.456585968806834,96336359113,0.0465949890708945,0.16666666666666666,other,0.4444444444444444,CHO,ATL-100,other
109-110-111,239.05611,42142460,240.0633863,240.06338810418,-0.0075,240,C11H12O6,6,11,12,0,6,0,0,0.545,1.091,0.0,0.0,0.2047,65.7,0,20,1,9831207936,0.42866004131275,96336359113,0.0437451242583997,0.0,other,0.4444444444444444,CHO,ATL-100,other
109-110-111,255.051,27942268,256.0582763,256.05830272375,-0.1032,256,C11H12O7,6,11,12,0,7,0,0,0.636,1.091,0.0,0.0,0.2276,41.9,-1,20,1,9831207936,0.284220089554619,96336359113,0.0290049035040077,-0.25,other,0.4444444444444444,CHO,ATL-100,other
109-110-111,271.04594,25108070,272.0532163,272.05321734332,-0.0038,272,C11H12O8,6,11,12,0,8,0,0,0.727,1.091,0.0,0.0,0.2506,36.5,-2,20,1,9831207936,0.255391505941595,96336359113,0.026062921861671,-0.6666666666666666,other,0.4444444444444444,CHO,ATL-100,other
109-110-111,222.07717,17024044,223.0844463,223.0844579017,-0.052,223,C11H13NO4,6,11,13,1,4,0,0,0.364,1.182,0.0909,0.0,0.1647,25.5,2,20,1,9831207936,0.173163299065837,96336359113,0.0176714629416618,0.16666666666666666,other,0.375,CHNO,ATL-100,other
109-110-111,238.07209,16501465,239.0793663,239.07937252127,-0.026,239,C11H13NO5,6,11,13,1,5,0,0,0.455,1.182,0.0909,0.0,0.1876,24.3,1,20,1,9831207936,0.16784778744812,96336359113,0.0171290104296387,0.0,other,0.375,CHNO,ATL-100,other
109-110-111,254.06702,14919689,255.0742963,255.07428714084,0.0359,255,C11H13NO6,6,11,13,1,6,0,0,0.545,1.182,0.0909,0.0,0.2105,21.2,0,20,1,9831207936,0.151758452238274,96336359113,0.0154870799948954,-0.25,other,0.375,CHNO,ATL-100,other
109-110-111,270.06192,11493230,271.0691963,271.06920176041,-0.0201,271,C11H13NO7,6,11,13,1,7,0,0,0.636,1.182,0.0909,0.0,0.2335,15.4,-1,19,1,9831207936,0.116905573301059,96336359113,0.0119303138563901,-0.6666666666666666,other,0.375,CHNO,ATL-100,other
109-110-111,286.05687,11820734,287.0641463,287.06411637998,0.1042,287,C11H13NO8,6,11,13,1,8,0,0,0.727,1.182,0.0909,0.0,0.2564,15.4,-2,5,1,9831207936,0.120236842481123,96336359113,0.0122702727286326,-1.5,other,0.375,CHNO,ATL-100,other
109-110-111,269.07792,11714433,270.0851963,270.0851861775,0.0375,270,C11H14N2O6,6,11,14,2,6,0,0,0.545,1.273,0.1818,0.0,0.2164,15.7,0,14,1,9831207936,0.119155581656492,96336359113,0.0121599291356437,-0.6666666666666666,other,0.2857142857142857,CHNO,ATL-100,other
109-110-111,209.08192,48652152,210.0891963,210.0892089295,-0.0601,210,C11H14O4,5,11,14,0,4,0,0,0.364,1.273,0.0,0.0,0.1454,77.6,1,20,1,9831207936,0.494874610696058,96336359113,0.0505023777605424,0.14285714285714285,other,0.3333333333333333,CHO,ATL-100,other
109-110-111,225.07683,67394608,226.0841063,226.08412354907,-0.0763,226,C11H14O5,5,11,14,0,5,0,0,0.455,1.273,0.0,0.0,0.1683,108.5,0,20,1,9831207936,0.685517064014218,96336359113,0.0699576033602722,0.0,other,0.3333333333333333,CHO,ATL-100,other
109-110-111,241.07176,57715272,242.0790363,242.07903816864,-0.0077,242,C11H14O6,5,11,14,0,6,0,0,0.545,1.273,0.0,0.0,0.1913,90.7,-1,20,1,9831207936,0.587061858275398,96336359113,0.0599101653118336,-0.2,other,0.3333333333333333,CHO,ATL-100,other
109-110-111,257.06665,31553856,258.0739263,258.07395278821,-0.1026,258,C11H14O7,5,11,14,0,7,0,0,0.636,1.273,0.0,0.0,0.2142,47.4,-2,20,1,9831207936,0.320956043300191,96336359113,0.0327538390390986,-0.5,other,0.3333333333333333,CHO,ATL-100,other
109-110-111,273.06159,16920810,274.0688663,274.06886740778,-0.004,274,C11H14O8,5,11,14,0,8,0,0,0.727,1.273,0.0,0.0,0.2372,23.7,-3,20,1,9831207936,0.172113234814607,96336359113,0.0175643029857007,-1.0,other,0.3333333333333333,CHO,ATL-100,other
109-110-111,240.08774,14259363,241.0950163,241.09502258573,-0.0261,241,C11H15NO5,5,11,15,1,5,0,0,0.455,1.364,0.0909,0.0,0.1742,20.6,0,18,1,9831207936,0.145041820830429,96336359113,0.0148016420085735,-0.2,other,0.25,CHNO,ATL-100,other
109-110-111,211.09757,90532136,212.1048463,212.10485899396,-0.0598,212,C11H16O4,4,11,16,0,4,0,0,0.364,1.455,0.0,0.0,0.132,146.7,0,20,1,9831207936,0.920864827489699,96336359113,0.0939750441407156,0.0,other,0.2222222222222222,CHO,ATL-100,other
109-110-111,227.09249,89993216,228.0997663,228.09977361353,-0.0321,228,C11H16O5,4,11,16,0,5,0,0,0.455,1.455,0.0,0.0,0.1549,145.8,-1,20,1,9831207936,0.915383100284779,96336359113,0.0934156291856954,-0.16666666666666666,other,0.2222222222222222,CHO,ATL-100,other
109-110-111,243.08741,64582300,244.0946863,244.0946882331,-0.0079,244,C11H16O6,4,11,16,0,6,0,0,0.545,1.455,0.0,0.0,0.1779,101.4,-2,20,1,9831207936,0.656911138696518,96336359113,0.0670383441876256,-0.4,other,0.2222222222222222,CHO,ATL-100,other
109-110-111,259.08231,18565520,260.0895863,260.08960285267,-0.0636,260,C11H16O7,4,11,16,0,7,0,0,0.636,1.455,0.0,0.0,0.2008,26.8,-3,19,1,9831207936,0.188842715166431,96336359113,0.0192715607803105,-0.75,other,0.2222222222222222,CHO,ATL-100,other
109-110-111,275.07724,16493445,276.0845163,276.08451747224,-0.0042,276,C11H16O8,4,11,16,0,8,0,0,0.727,1.455,0.0,0.0,0.2238,22.9,-4,19,1,9831207936,0.167766210493872,96336359113,0.017120685431607,-1.3333333333333333,other,0.2222222222222222,CHO,ATL-100,other
109-110-111,274.09322,25370484,275.1004963,275.10050188933,-0.0203,275,C11H17NO7,4,11,17,1,7,0,0,0.636,1.545,0.0909,0.0,0.2067,36.8,-3,19,1,9831207936,0.258060699815921,96336359113,0.0263353153820575,-1.3333333333333333,other,0.125,CHNO,ATL-100,other
109-110-111,241.11937,12495504,242.1266463,242.12665706728,-0.0445,242,C11H18N2O4,4,11,18,2,4,0,0,0.364,1.636,0.1818,0.0,0.1437,17.7,0,17,1,9831207936,0.127100393780136,96336359113,0.0129707040156491,-0.4,other,0.0,CHNO,ATL-100,other
109-110-111,213.11322,69090480,214.1204963,214.12050905842,-0.0596,214,C11H18O4,3,11,18,0,4,0,0,0.364,1.636,0.0,0.0,0.1186,111.3,-1,20,1,9831207936,0.702766948372681,96336359113,0.0717179688293583,-0.14285714285714285,other,0.1111111111111111,CHO,ATL-100,other
109-110-111,229.10814,50152468,230.1154163,230.11542367799,-0.0321,230,C11H18O5,3,11,18,0,5,0,0,0.455,1.636,0.0,0.0,0.1415,79.9,-2,20,1,9831207936,0.510135360033951,96336359113,0.0520597502975719,-0.3333333333333333,other,0.1111111111111111,CHO,ATL-100,other
109-110-111,245.10305,31417828,246.1103263,246.11033829756,-0.0487,246,C11H18O6,3,11,18,0,6,0,0,0.545,1.636,0.0,0.0,0.1645,48.1,-3,20,1,9831207936,0.319572408645269,96336359113,0.0326126379378192,-0.6,other,0.1111111111111111,CHO,ATL-100,other
109-110-111,261.09797,14626654,262.1052463,262.10525291713,-0.0252,262,C11H18O7,3,11,18,0,7,0,0,0.636,1.636,0.0,0.0,0.1874,20.5,-4,17,1,9831207936,0.148777791042747,96336359113,0.0151829009676848,-1.0,other,0.1111111111111111,CHO,ATL-100,other
109-110-111,277.09287,12789029,278.1001463,278.1001675367,-0.0764,278,C11H18O8,3,11,18,0,8,0,0,0.727,1.636,0.0,0.0,0.2104,17.2,-5,15,1,9831207936,0.130086039103791,96336359113,0.0132753916774027,-1.6666666666666667,other,0.1111111111111111,CHO,ATL-100,other
109-110-111,259.12992,18606592,260.1371963,260.13722175131,-0.0978,260,C11H20N2O5,3,11,20,2,5,0,0,0.455,1.818,0.1818,0.0,0.1533,26.9,-2,17,1,9831207936,0.189260486820406,96336359113,0.0193141947353179,-1.0,other,-0.14285714285714285,CHNO,ATL-100,other
109-110-111,215.12887,39577884,216.1361463,216.13615912288,-0.0593,216,C11H20O4,2,11,20,0,4,0,0,0.364,1.818,0.0,0.0,0.1052,62.7,-2,20,1,9831207936,0.402573969115976,96336359113,0.0410830182543812,-0.2857142857142857,other,0.0,CHO,ATL-100,other
109-110-111,231.12379,28886658,232.1310663,232.13107374245,-0.0321,232,C11H20O5,2,11,20,0,5,0,0,0.455,1.818,0.0,0.0,0.1281,44.8,-3,20,1,9831207936,0.293826131926501,96336359113,0.029985208353283,-0.5,other,0.0,CHO,ATL-100,other
109-110-111,247.1187,37064720,248.1259763,248.12598836202,-0.0486,248,C11H20O6,2,11,20,0,6,0,0,0.545,1.818,0.0,0.0,0.1511,57.0,-4,20,1,9831207936,0.377010843848355,96336359113,0.0384742794322589,-0.8,other,0.0,CHO,ATL-100,other
109-110-111,214.14486,19807514,215.1521363,215.15214353997,-0.0337,215,C11H21NO3,2,11,21,1,3,0,0,0.273,1.909,0.0909,0.0,0.0881,30.1,-1,20,1,9831207936,0.201475893185706,96336359113,0.0205607874144032,-0.2857142857142857,other,0.0,CHNO,ATL-100,other
109-110-111,245.15065,11320374,246.1579263,246.1579571962,-0.1255,246,C11H22N2O4,2,11,22,2,4,0,0,0.364,2.0,0.1818,0.0,0.1169,15.7,-2,13,1,9831207936,0.115147335644758,96336359113,0.0117508841980643,-0.8,other,-0.2857142857142857,CHNO,ATL-100,other
109-110-111,217.14453,13009176,218.1518063,218.15180918734,-0.0132,218,C11H22O4,1,11,22,0,4,0,0,0.364,2.0,0.0,0.0,0.0918,18.9,-3,10,1,9831207936,0.132325306154525,96336359113,0.0135039107973144,-0.42857142857142855,other,-0.1111111111111111,CHO,ATL-100,other
109-110-111,217.01424,14109606,218.0215163,218.02152329123,-0.0321,218,C11H6O5,9,11,6,0,5,0,0,0.455,0.545,0.0,0.0,0.2219,20.7,4,19,1,9831207936,0.143518539042729,96336359113,0.0146461897978206,0.6666666666666666,aromatic,0.7777777777777778,CHO,ATL-100,condensed
109-110-111,233.00916,22155714,234.0164363,234.0164379108,-0.0069,234,C11H6O6,9,11,6,0,6,0,0,0.545,0.545,0.0,0.0,0.2449,33.7,3,20,1,9831207936,0.225361055774947,96336359113,0.0229982887084324,0.6,aromatic,0.7777777777777778,CHO,ATL-100,condensed
